id,price
415,34.480846
416,31.353148
417,29.740202
418,29.951399
419,34.59677
420,34.26874
421,34.263107
422,38.328033
423,35.12837
424,44.283634
425,34.646404
426,38.386726
427,32.643784
428,30.462374
429,32.242714
430,30.54353
431,29.10937
432,34.187996
433,26.328491
434,31.914911
435,58.602043
436,33.223392
437,32.975586
438,35.952583
439,33.364685
440,33.71139
441,35.055637
442,15.739531
443,33.63378
444,32.22097
445,31.721416
446,28.01398
447,34.59116
448,32.665554
449,34.47485
450,35.712566
451,32.780758
452,34.090492
453,39.037457
454,34.5181
455,32.979378
456,33.225403
457,19.359701
458,36.182987
459,34.86127
460,33.417393
461,34.684425
462,34.826534
463,23.370354
464,33.076164
465,35.094105
466,46.391827
467,32.971348
468,35.3827
469,35.653114
470,33.68261
471,35.05312
472,21.669931
473,34.331112
474,35.19749
475,33.087265
476,33.36843
477,28.434229
478,34.818256
479,37.085022
480,33.065758
481,18.102753
482,34.1556
483,31.744156
484,24.11362
485,33.601185
486,30.82873
487,34.799583
488,49.58774
489,34.466576
490,33.010315
491,34.2329
492,22.822021
493,34.456013
494,34.96769
495,25.453836
496,34.88452
497,33.782513
498,33.22347
499,53.32246
500,34.50283
501,10.319669
502,33.45556
503,293.51846
504,34.31853
505,33.643997
506,33.718163
507,34.382523
508,29.178007
509,29.708542
510,37.032986
511,33.699055
512,34.657047
513,32.447952
514,31.75187
515,34.364185
516,34.14897
517,28.943539
518,33.277817
519,32.5272
520,31.217033
521,26.228027
522,34.327625
523,30.190783
524,33.65368
525,109.04233
526,34.104687
527,25.744856
528,11.296381
529,31.539732
530,33.034386
531,32.448853
532,34.323757
533,32.047752
534,34.12256
535,34.400524
536,33.640747
537,34.175983
538,32.61448
539,33.27005
540,49.200542
541,33.34315
542,29.223768
543,34.1714
544,33.346363
545,33.864326
546,35.655052
547,34.074917
548,24.991665
549,34.263447
550,33.83802
551,35.25535
552,34.185966
553,32.771137
554,41.50885
555,34.60731
556,22.71581
557,40.216442
558,33.32561
559,29.775848
560,33.54549
561,18.017653
562,35.40365
563,25.28817
564,37.412163
565,32.845833
566,21.761936
567,32.20324
568,33.314156
569,40.257004
570,35.557594
571,34.834637
572,34.101368
573,28.558836
574,24.389378
575,33.0282
576,32.495796
577,16.15701
578,34.710438
579,33.987213
580,33.726513
581,22.868168
582,34.277664
583,33.772987
584,34.037548
585,34.246128
586,34.392845
587,34.220726
588,36.337906
589,20.141905
590,32.31151
591,31.83924
592,33.25227
593,33.86424
594,33.954254
595,34.352627
596,34.34139
597,30.769161
598,30.5959
599,33.12746
600,34.68186
601,32.586605
602,35.227844
603,33.935223
604,36.672394
605,34.47087
606,33.910202
607,54.047867
608,39.70261
609,34.502113
610,35.230106
611,35.231163
612,34.2091
613,33.923737
614,35.039173
615,34.673008
616,34.21991
617,31.363752
618,15.289764
619,50.904514
620,34.51493
621,33.779335
622,34.345024
623,33.229683
624,32.667953
625,35.086685
626,32.953682
627,33.208916
628,34.040997
629,34.53963
630,34.508175
631,30.769201
632,33.70296
633,34.694942
634,22.057724
635,32.945435
636,34.50569
637,32.038277
638,38.831528
639,33.301655
640,22.571848
641,33.98162
642,34.642063
643,34.290936
644,25.194708
645,36.95826
646,34.90139
647,36.320778
648,34.63335
649,32.55593
650,38.32963
651,33.892376
652,33.913486
653,40.31856
654,21.984741
655,27.66484
656,27.762701
657,14.032631
658,34.385517
659,17.348307
660,27.863026
661,34.184387
662,37.03307
663,30.39741
664,33.05709
665,35.704586
666,31.437275
667,32.844765
668,34.362247
669,33.68913
670,34.357136
671,34.055874
672,36.12074
673,40.496178
674,33.11103
675,34.09442
676,37.2375
677,33.660904
678,33.02462
679,33.226612
680,33.32589
681,11.458591
682,33.073277
683,34.346706
684,32.91955
685,34.405113
686,35.040466
687,36.168274
688,32.16117
689,35.102627
690,35.414387
691,32.591152
692,22.559946
693,53.19651
694,33.84166
695,33.334057
696,35.24017
697,34.483913
698,33.323612
699,33.26583
700,34.42455
701,34.613297
702,77.30461
703,34.36129
704,37.131107
705,26.69161
706,34.135563
707,36.604362
708,34.491272
709,35.355698
710,33.519176
711,15.357703
712,30.07529
713,20.281101
714,33.54152
715,38.461826
716,33.428047
717,31.744219
718,33.986343
719,39.34518
720,32.530273
721,17.370125
722,34.280666
723,34.146187
724,31.7335
725,29.647936
726,34.20815
727,27.371834
728,31.912363
729,34.651768
730,33.389664
731,33.47512
732,51.6047
733,58.81596
734,33.487747
735,41.015686
736,33.813545
737,32.803143
738,34.578373
739,35.03598
740,34.70792
741,34.19142
742,34.170532
743,24.581589
744,35.938538
745,34.00105
746,33.726826
747,18.134186
748,55.470272
749,33.840916
750,35.490784
751,35.007675
752,15.945838
753,31.460335
754,34.445415
755,33.83537
756,34.239487
757,36.89634
758,48.21098
759,21.604622
760,33.317013
761,33.660633
762,33.809658
763,46.504436
764,54.63947
765,34.25965
766,22.860937
767,35.135365
768,34.569572
769,48.89692
770,33.40624
771,34.209175
772,48.53482
773,36.090923
774,21.930899
775,11.369723
776,34.66287
777,36.99337
778,34.394375
779,34.149498
780,34.85727
781,33.665604
782,26.464748
783,33.859306
784,33.691025
785,33.61779
786,34.261
787,35.260796
788,28.332169
789,35.891266
790,34.304638
791,48.26534
792,34.13829
793,33.3439
794,35.470608
795,34.718025
796,33.836697
797,33.846737
798,30.089462
799,31.272215
800,32.298462
801,34.080883
802,52.05922
803,16.968628
804,24.226833
805,33.716583
806,51.019184
807,44.554638
808,33.480854
809,44.78236
810,31.91264
811,34.085537
812,34.969536
813,34.109478
814,34.73911
815,26.0438
816,33.216305
817,26.069609
818,34.39275
819,28.310822
820,36.724655
821,34.20133
822,40.318073
823,27.472168
824,34.224777
825,36.28665
826,33.24503
827,34.46255
828,38.690983
829,33.788246
830,33.752853
831,33.251915
832,34.221664
833,34.289043
834,34.627502
835,33.913734
836,32.287857
837,33.967186
838,52.732338
839,33.330555
840,34.55821
841,51.054924
842,32.1717
843,26.68581
844,33.15603
845,19.635046
846,33.540916
847,34.581245
848,33.45028
849,33.674812
850,36.635925
851,32.338448
852,32.360126
853,34.158184
854,16.823036
855,36.140396
856,36.65996
857,33.282455
858,42.804214
859,38.257786
860,34.979916
861,32.33754
862,34.12831
863,32.396263
864,33.19214
865,31.775785
866,33.365406
867,30.158516
868,34.088802
869,34.034718
870,33.502983
871,33.461407
872,33.33616
873,33.082417
874,22.603521
875,31.922075
876,33.535194
877,28.641481
878,20.472454
879,34.78017
880,34.524643
881,31.90463
882,35.18298
883,33.873108
884,34.425327
885,32.918102
886,35.847885
887,34.581367
888,29.85495
889,33.72059
890,26.470165
891,26.488064
892,34.249306
893,32.50176
894,25.991121
895,34.527473
896,32.914886
897,64.41235
898,34.083843
899,33.621296
900,33.883022
901,34.3295
902,32.719875
903,28.936441
904,34.345394
905,33.50103
906,34.58991
907,41.24135
908,33.38023
909,30.780474
910,34.23753
911,33.65984
912,24.136343
913,34.89158
914,34.104343
915,38.105194
916,31.8532
917,34.08899
918,47.77002
919,34.344753
920,34.323814
921,20.457611
922,35.32778
923,34.16412
924,29.73214
925,22.087711
926,34.288147
927,35.716442
928,32.078846
929,23.49119
930,35.72201
931,34.014862
932,35.04269
933,33.61414
934,34.27976
935,34.813908
936,33.33136
937,34.457428
938,82.28622
939,33.025883
940,30.192999
941,30.431822
942,27.754818
943,31.769154
944,24.802744
945,34.017952
946,28.762878
947,62.49796
948,40.16202
949,32.039177
950,33.732433
951,31.113405
952,31.885004
953,33.990017
954,35.119843
955,33.862343
956,33.620045
957,33.40806
958,32.607582
959,31.767782
960,34.417553
961,26.533997
962,33.70019
963,26.32333
964,32.237663
965,27.135914
966,33.1327
967,30.70204
968,34.16547
969,34.692505
970,34.86805
971,32.32955
972,35.215843
973,32.17077
974,34.306454
975,33.95839
976,28.82418
977,27.860434
978,34.31876
979,29.01256
980,34.244022
981,36.347584
982,27.246256
983,35.05805
984,33.786087
985,32.538387
986,34.61324
987,24.349174
988,34.365864
989,32.385807
990,9.500317
991,30.43027
992,20.15264
993,34.480503
994,35.995335
995,37.55871
996,34.04845
997,34.26744
998,32.00022
999,34.706127
1000,34.14649
1001,14.3505
1002,30.371527
1003,31.982944
1004,32.604076
1005,35.501934
1006,37.03986
1007,31.372845
1008,29.300661
1009,33.62547
1010,30.562246
1011,34.58749
1012,35.004055
1013,29.89866
1014,33.0594
1015,30.288202
1016,33.493996
1017,32.230858
1018,33.16993
1019,31.94435
1020,34.551
1021,36.27284
1022,34.5945
1023,33.482777
1024,34.509808
1025,34.171734
1026,32.387478
1027,32.742786
1028,18.932207
1029,26.177624
1030,32.899586
1031,34.175323
1032,33.075203
1033,35.243088
1034,33.9351
1035,33.4368
1036,33.376595
1037,34.647587
1038,34.541286
1039,34.00874
1040,18.756817
1041,33.780003
1042,33.337254
1043,32.94054
1044,34.39115
1045,33.599792
1046,34.478027
1047,35.44451
1048,34.1838
1049,15.682378
1050,34.69459
1051,35.157776
1052,49.078644
1053,25.546045
1054,33.116333
1055,33.53483
1056,29.602072
1057,33.56595
1058,35.400326
1059,32.05816
1060,36.60516
1061,33.02416
1062,18.294083
1063,34.871597
1064,19.873745
1065,35.959625
1066,27.445278
1067,33.876076
1068,31.786564
1069,39.38397
1070,14.267527
1071,33.93486
1072,28.39319
1073,36.205994
1074,36.039753
1075,34.141945
1076,34.163944
1077,33.291565
1078,32.93634
1079,36.951405
1080,33.26448
1081,45.959698
1082,32.117493
1083,33.826485
1084,34.49094
1085,36.03394
1086,33.951416
1087,36.93393
1088,33.454517
1089,32.78139
1090,56.191895
1091,35.214752
1092,34.125427
1093,33.302216
1094,33.924454
1095,33.672886
1096,34.7804
1097,18.887714
1098,35.337048
1099,34.838123
1100,33.796295
1101,29.73201
1102,30.55251
1103,35.665455
1104,28.990345
1105,27.209082
1106,33.644447
1107,35.840096
1108,33.97835
1109,34.270473
1110,38.47376
1111,31.034525
1112,52.372826
1113,35.60442
1114,29.72671
1115,34.36168
1116,37.00951
1117,33.510498
1118,35.498333
1119,34.823605
1120,29.693365
1121,32.457035
1122,34.763798
1123,34.526108
1124,25.93845
1125,35.506336
1126,35.44117
1127,36.873566
1128,19.662844
1129,36.90965
1130,34.294815
1131,34.240803
1132,32.054024
1133,34.152233
1134,33.790012
1135,33.475147
1136,22.435883
1137,32.10653
1138,33.175972
1139,37.96414
1140,27.638058
1141,33.668835
1142,32.20182
1143,32.95554
1144,33.176563
1145,34.342915
1146,31.818169
1147,27.856302
1148,35.079006
1149,33.977077
1150,34.404835
1151,32.26364
1152,32.710567
1153,33.51363
1154,34.490356
1155,25.427273
1156,33.54944
1157,31.898998
1158,33.101337
1159,34.24625
1160,33.815914
1161,36.95114
1162,34.43798
1163,24.017197
1164,24.441576
1165,29.65421
1166,35.815483
1167,37.901855
1168,29.002691
1169,32.171963
1170,30.861017
1171,34.151367
1172,32.652916
1173,22.51665
1174,34.114098
1175,33.128136
1176,33.801804
1177,33.51947
1178,34.073727
1179,18.217667
1180,34.308506
1181,34.46453
1182,35.331825
1183,34.40966
1184,29.954134
1185,22.660524
1186,49.37864
1187,34.452095
1188,34.562794
1189,34.48071
1190,35.93751
1191,32.76017
1192,35.09459
1193,34.150406
1194,38.06109
1195,33.357258
1196,34.347866
1197,34.752598
1198,34.438408
1199,33.655415
1200,33.86769
1201,33.806644
1202,34.900703
1203,33.076786
1204,33.84877
1205,29.764538
1206,32.40525
1207,25.450674
1208,32.754997
1209,33.246414
1210,33.313602
1211,34.92957
1212,46.52227
1213,35.696938
1214,33.564037
1215,36.32583
1216,16.932856
1217,34.600243
1218,32.029663
1219,20.975306
1220,36.14719
1221,29.984324
1222,35.77436
1223,33.150826
1224,32.91208
1225,31.667719
1226,23.170622
1227,33.669273
1228,34.186516
1229,34.77583
1230,33.339264
1231,13.975883
1232,33.965652
1233,29.724384
1234,32.083263
1235,29.482656
1236,32.083557
1237,34.41551
1238,33.542862
1239,32.167747
1240,30.447292
1241,34.92149
1242,33.493015
1243,23.790787
1244,50.223953
1245,34.57003
1246,73.559715
1247,37.60806
1248,30.027264
1249,33.581985
1250,33.748886
1251,34.66424
1252,21.091051
1253,33.806282
1254,33.439938
1255,33.942635
1256,33.98245
1257,34.702477
1258,21.452217
1259,35.384853
1260,34.285866
1261,29.798483
1262,25.711473
1263,33.429512
1264,35.906902
1265,34.756393
1266,34.073013
1267,95.53611
1268,36.7454
1269,32.83249
1270,25.30464
1271,31.311487
1272,23.741245
1273,34.563103
1274,33.268944
1275,21.623848
1276,32.723763
1277,31.422691
1278,25.851362
1279,34.37821
1280,31.2918
1281,33.081413
1282,33.37794
1283,33.619965
1284,34.21267
1285,36.538376
1286,25.19266
1287,32.4188
1288,28.86517
1289,55.86569
1290,31.87847
1291,37.83161
1292,34.14219
1293,30.340677
1294,35.433887
1295,34.36154
1296,34.14253
1297,34.862495
1298,35.118423
1299,34.005707
1300,34.290474
1301,34.135876
1302,31.734379
1303,32.687836
1304,33.273396
1305,32.34568
1306,15.71681
1307,33.18215
1308,30.813612
1309,30.758072
1310,40.686077
1311,34.018574
1312,32.61067
1313,34.2571
1314,29.640566
1315,38.025265
1316,33.141315
1317,34.615276
1318,29.652636
1319,33.86022
1320,57.67698
1321,19.889797
1322,33.571053
1323,56.55958
1324,34.921906
1325,34.47328
1326,34.217686
1327,34.12521
1328,34.15387
1329,34.63741
1330,31.478554
1331,31.540577
1332,21.981915
1333,33.554626
1334,33.846756
1335,34.077644
1336,27.712395
1337,36.414845
1338,32.31655
1339,34.076416
1340,34.379757
1341,34.167713
1342,33.10979
1343,19.569225
1344,33.42027
1345,30.657528
1346,34.511135
1347,33.720753
1348,29.173845
1349,34.402836
1350,33.292976
1351,34.026154
1352,31.545845
1353,34.886955
1354,34.187958
1355,33.908554
1356,35.08189
1357,32.31346
1358,34.163147
1359,33.565086
1360,33.98299
1361,31.664036
1362,38.54841
1363,33.8848
1364,34.337734
1365,33.85243
1366,33.815704
1367,34.33501
1368,34.50452
1369,30.6835
1370,32.66744
1371,32.18696
1372,33.91564
1373,33.229874
1374,33.669712
1375,16.26192
1376,33.337925
1377,35.278156
1378,35.44125
1379,33.74113
1380,33.936802
1381,33.506836
1382,33.564228
1383,35.025803
1384,25.722036
1385,34.18374
1386,14.185913
1387,34.174168
1388,34.14695
1389,33.707306
1390,26.970259
1391,48.568634
1392,35.104866
1393,35.288906
1394,33.100883
1395,15.669703
1396,43.67248
1397,33.320976
1398,33.72288
1399,34.195892
1400,33.990246
1401,33.68986
1402,33.208645
1403,34.16439
1404,33.66125
1405,32.756084
1406,94.35416
1407,34.4316
1408,32.062584
1409,76.048584
1410,34.524105
1411,33.038746
1412,33.04641
1413,34.797356
1414,34.058834
1415,31.770844
1416,32.34839
1417,33.527092
1418,37.45771
1419,31.597694
1420,34.478256
1421,33.122417
1422,33.4858
1423,39.05909
1424,25.810324
1425,34.292255
1426,33.6379
1427,34.23105
1428,33.978836
1429,34.95222
1430,34.345463
1431,40.716766
1432,32.47869
1433,34.165676
1434,33.126698
1435,35.11959
1436,33.957405
1437,34.814056
1438,34.6963
1439,33.77546
1440,34.3524
1441,35.616585
1442,33.331165
1443,22.339617
1444,34.80758
1445,33.71837
1446,34.643368
1447,51.812782
1448,31.96638
1449,16.957235
1450,36.66666
1451,32.203762
1452,33.793224
1453,15.871399
1454,10.283012
1455,32.68729
1456,34.256454
1457,33.23834
1458,33.20488
1459,35.233532
1460,37.871056
1461,31.905153
1462,35.763588
1463,32.99794
1464,33.658894
1465,33.81711
1466,34.229694
1467,33.768066
1468,42.606564
1469,36.106052
1470,32.520718
1471,31.413424
1472,34.676632
1473,34.093605
1474,34.155586
1475,33.84175
1476,36.228184
1477,33.92261
1478,34.381027
1479,33.97307
1480,31.619038
1481,33.526752
1482,43.512447
1483,34.37133
1484,34.45399
1485,33.701893
1486,33.627964
1487,32.905693
1488,33.9309
1489,33.82578
1490,33.230125
1491,32.472214
1492,35.506657
1493,39.178616
1494,31.841066
1495,32.816532
1496,33.799057
1497,31.494429
1498,33.55641
1499,33.971706
1500,33.90476
1501,42.882748
1502,36.30391
1503,40.174355
1504,26.453508
1505,34.147415
1506,30.575066
1507,33.788437
1508,34.5586
1509,32.80401
1510,33.557045
1511,26.504528
1512,39.357224
1513,34.13611
1514,29.134546
1515,34.3785
1516,24.925144
1517,31.776548
1518,27.697851
1519,39.62208
1520,30.51656
1521,19.94905
1522,33.365986
1523,44.83964
1524,42.053604
1525,31.264479
1526,31.525438
1527,34.35186
1528,32.05861
1529,31.247437
1530,32.829056
1531,37.613365
1532,34.02525
1533,12.115439
1534,19.60382
1535,33.482605
1536,34.087074
1537,34.13951
1538,42.470543
1539,36.506462
1540,30.566128
1541,34.880104
1542,51.686035
1543,33.716866
1544,34.7313
1545,84.77391
1546,58.83006
1547,33.83122
1548,34.600197
1549,34.269787
1550,35.006897
1551,33.8054
1552,13.973035
1553,82.05414
1554,32.406017
1555,32.881924
1556,27.213657
1557,31.704212
1558,33.907127
1559,32.39199
1560,35.1658
1561,31.313684
1562,30.289553
1563,34.470768
1564,33.324856
1565,35.8419
1566,27.339018
1567,34.524075
1568,31.756018
1569,33.59805
1570,33.66824
1571,21.730772
1572,32.131714
1573,38.149635
1574,32.58629
1575,29.417517
1576,19.37611
1577,15.464573
1578,34.032036
1579,31.200441
1580,35.703156
1581,31.246672
1582,32.50839
1583,35.277416
1584,44.276962
1585,33.01927
1586,33.95872
1587,34.62547
1588,35.188984
1589,14.273362
1590,32.035034
1591,34.479443
1592,33.16966
1593,36.60683
1594,30.412401
1595,34.164948
1596,33.786266
1597,34.494335
1598,34.872356
1599,33.074467
1600,34.169956
1601,21.825796
1602,34.676647
1603,36.25839
1604,30.51037
1605,15.066505
1606,34.604942
1607,29.875097
1608,34.108913
1609,23.82013
1610,35.24675
1611,34.97955
1612,34.110943
1613,33.690083
1614,33.939243
1615,26.382296
1616,33.939587
1617,33.14697
1618,35.5171
1619,34.369915
1620,29.7371
1621,33.52383
1622,16.802233
1623,34.27505
1624,38.52341
1625,23.237331
1626,34.280384
1627,33.681618
1628,31.066725
1629,34.136593
1630,35.513233
1631,33.089405
1632,34.936535
1633,31.213322
1634,51.771667
1635,35.212803
1636,34.30698
1637,33.34528
1638,30.963657
1639,32.890144
1640,32.308895
1641,33.585747
1642,34.426697
1643,37.57741
1644,34.577686
1645,33.96365
1646,18.405655
1647,33.865192
1648,31.63752
1649,34.321438
1650,37.020264
1651,18.717485
1652,34.043903
1653,35.308784
1654,34.687794
1655,33.61643
1656,32.357235
1657,30.548258
1658,31.57914
1659,31.557335
1660,34.24085
1661,35.645893
1662,40.289772
1663,33.700726
1664,34.18764
1665,32.953926
1666,33.23898
1667,34.059998
1668,25.280464
1669,34.66952
1670,32.680763
1671,34.47701
1672,62.20691
1673,31.448307
1674,32.087418
1675,34.824154
1676,28.945944
1677,34.982384
1678,42.360554
1679,30.155802
1680,33.748837
1681,32.64688
1682,34.0771
1683,45.688416
1684,24.030676
1685,31.495132
1686,24.965439
1687,31.801168
1688,35.470413
1689,30.277176
1690,33.253254
1691,33.97662
1692,50.423805
1693,30.523922
1694,35.295467
1695,36.256817
1696,33.845524
1697,38.06083
1698,34.590576
1699,17.16211
1700,34.761196
1701,32.510944
1702,34.174923
1703,35.324
1704,30.141941
1705,20.67784
1706,34.131866
1707,66.23672
1708,39.188457
1709,33.708866
1710,34.53562
1711,34.146393
1712,33.869083
1713,37.71097
1714,31.886126
1715,31.498411
1716,34.369938
1717,33.182407
1718,33.859333
1719,35.133137
1720,34.68861
1721,38.917805
1722,35.994076
1723,31.30974
1724,29.107445
1725,33.932934
1726,31.065998
1727,33.622753
1728,28.196335
1729,33.21246
1730,34.504974
1731,33.846935
1732,32.676723
1733,36.277203
1734,34.16257
1735,37.92514
1736,36.319637
1737,34.350567
1738,32.335213
1739,70.652824
1740,37.08459
1741,44.13945
1742,35.660515
1743,33.07355
1744,36.114067
1745,36.670853
1746,20.783117
1747,30.618717
1748,38.842854
1749,36.41548
1750,34.41616
1751,33.103874
1752,34.096657
1753,34.11302
1754,34.277275
1755,33.938168
1756,33.219482
1757,27.968838
1758,31.674189
1759,33.266373
1760,34.7016
1761,34.27204
1762,15.880686
1763,33.731014
1764,18.168188
1765,38.92106
1766,54.309444
1767,34.216908
1768,34.500565
1769,35.538883
1770,35.40227
1771,33.946484
1772,32.908894
1773,33.984962
1774,34.625553
1775,36.29818
1776,35.04413
1777,34.163433
1778,30.16304
1779,34.50644
1780,33.72735
1781,34.31288
1782,28.712465
1783,31.843475
1784,32.869087
1785,33.71102
1786,33.780197
1787,31.244692
1788,30.715488
1789,30.460747
1790,35.344013
1791,23.83727
1792,34.02392
1793,34.46898
1794,34.197662
1795,30.166677
1796,41.74811
1797,32.378075
1798,37.515156
1799,35.413765
1800,32.859478
1801,33.65445
1802,35.15182
1803,34.186714
1804,23.369783
1805,34.256847
1806,34.390507
1807,34.26769
1808,28.150848
1809,32.04325
1810,27.987286
1811,36.196663
1812,34.62124
1813,34.324398
1814,33.61191
1815,34.17325
1816,36.344864
1817,34.781868
1818,35.394882
1819,31.36304
1820,35.26158
1821,44.90166
1822,26.958782
1823,12.556556
1824,33.81023
1825,19.887913
1826,34.38243
1827,31.802118
1828,34.14941
1829,91.39485
1830,43.429893
1831,33.867496
1832,34.94366
1833,54.628548
1834,31.008919
1835,35.313534
1836,34.36086
1837,33.409626
1838,34.223755
1839,34.24045
1840,33.742516
1841,35.136486
1842,34.280453
1843,32.275192
1844,33.08557
1845,34.749096
1846,33.421402
1847,35.006016
1848,34.183872
1849,34.35424
1850,34.167892
1851,21.570831
1852,37.876663
1853,35.10608
1854,18.228561
1855,32.801594
1856,30.730492
1857,33.379375
1858,36.59129
1859,34.191383
1860,34.62465
1861,34.632446
1862,33.596146
1863,36.222622
1864,34.305477
1865,34.720753
1866,35.148994
1867,32.220142
1868,33.588303
1869,43.250496
1870,35.77815
1871,33.053574
1872,33.336754
1873,36.615498
